studio_id,media_id,is_main
6698,158926,False
6715,158926,False
238,158926,False
166,158926,False
4418,155389,True
7137,155389,False
7138,155389,False
6559,155389,False
7307,155389,False
230,155389,False
16,155389,False
6571,155389,False
6149,158704,True
6202,158704,False
517,158704,False
6579,158704,False
418,155419,True
323,155419,False
797,155419,False
777,155419,False
517,155419,False
238,155419,False
7312,155419,False
166,155419,False
719,155419,False
460,155419,False
7466,155419,False
112,158791,True
112,158791,False
6421,158791,False
76,158791,False
159,158791,False
14,3147,False
300,154384,True
143,154384,False
6202,154384,False
166,154384,False
6998,154384,False
6616,154384,False
314,20613,True
376,20613,False
245,20613,False
58,20613,False
6548,20613,False
6557,20613,False
314,20775,True
569,98314,True
58,98314,False
53,98314,False
166,98314,False
6056,98314,False
6787,98314,False
376,98314,False
569,107622,True
569,100876,True
6787,100876,False
6429,100876,False
460,100876,False
53,100876,False
6818,100876,False
166,100876,False
464,100876,False
376,100876,False
58,100876,False
569,141351,True
6787,141351,False
6429,141351,False
4,21311,True
6158,21311,False
102,21311,False
4,21679,True
6158,21679,False
4,21791,True
4,103223,True
6698,103223,False
4,141249,True
6698,141249,False
7138,141249,False
166,141249,False
6421,141249,False
6758,141249,False
33,141249,False
4,163263,True
6698,163263,False
7138,163263,False
166,163263,False
6421,163263,False
6758,163263,False
33,163263,False
4,98384,True
70,120150,True
4,120150,True
104,120150,False
858,20829,True
6570,20829,False
6437,20829,False
211,20829,False
31,20829,False
858,20993,True
6570,20993,False
6684,20993,False
211,20993,False
6437,20993,False
31,20993,False
858,21765,True
858,21586,True
858,21483,True
38,21483,False
2,18153,True
104,18153,False
144,18153,False
145,18153,False
376,18153,False
2,20768,True
2,102629,True
170,102629,False
2,20963,True
2,17813,True
104,17813,False
211,17813,False
929,17813,False
2,20779,True
2,20524,True
2,20531,True
144,20531,False
104,20531,False
314,101165,True
6740,101165,False
6562,101165,False
777,101165,False
15,101165,False
238,101165,False
775,101165,False
306,101165,False
61,101165,False
839,129188,True
777,129188,False
6562,129188,False
6740,129188,False
15,129188,False
775,129188,False
238,129188,False
61,129188,False
314,108623,True
306,108623,False
6339,108623,False
15,108623,False
777,108623,False
775,108623,False
61,108623,False
238,108623,False
6562,108623,False
102,15583,False
292,15583,True
323,15583,False
292,17641,True
323,17641,False
102,17641,False
292,19163,False
323,19163,False
4420,19163,True
6216,121034,True
7194,121034,False
6216,111852,True
323,111852,False
7194,111852,False
7,100722,True
6292,100722,False
323,100722,False
737,100722,False
113,100722,False
6313,100722,False
238,100722,False
6454,100722,False
102,100722,False
6216,116605,True
6698,116605,False
7159,116605,False
323,116605,False
6313,116605,False
6679,116605,False
238,116605,False
7194,116605,False
6698,151380,False
6216,151380,True
323,151380,False
292,20741,False
323,20741,False
4420,20741,True
292,20767,True
300,21092,True
852,21092,False
4,20727,True
4,21640,True
4,97886,True
4,101695,True
7,99629,True
113,99629,False
7,104243,True
6698,104243,False
715,104243,False
803,21421,True
6421,21421,False
17,21421,False
6424,21421,False
166,21421,False
539,21421,False
6616,21421,False
7109,21421,False
290,20457,True
6077,20457,True
31,20457,False
6698,20457,False
238,20457,False
777,20457,False
376,20457,False
290,99281,True
35,20631,True
6297,20631,False
6429,20631,False
238,20631,False
6698,20631,False
6679,20631,False
6233,20631,False
717,20631,False
719,20631,False
64,20631,False
107,20631,False
16,20631,False
6454,20631,False
376,20631,False
35,21064,True
35,21874,True
6429,21874,False
6698,21874,False
64,21874,False
719,21874,False
6679,21874,False
238,21874,False
717,21874,False
16,21874,False
35,103631,True
7,4654,True
31,4654,False
58,4654,False
102,4654,False
238,4654,False
681,4654,False
685,4654,False
7,5955,False
7,10249,False
7,8937,True
31,8937,False
58,8937,False
238,8937,False
711,8937,False
681,8937,False
7084,8937,False
102,8937,False
7,100185,True
102,100185,False
6421,100185,False
6698,100185,False
58,100185,False
166,100185,False
238,100185,False
31,100185,False
415,100185,False
7,6213,True
31,6213,False
102,6213,False
166,6213,False
238,6213,False
681,6213,False
705,6213,False
7,9063,True
7,9047,True
31,9047,False
166,9047,False
238,9047,False
681,9047,False
705,9047,False
7,16049,True
102,16049,False
166,16049,False
681,16049,False
7084,16049,False
415,16049,False
238,16049,False
7,20686,True
7,104462,True
705,104462,False
58,104462,False
238,104462,False
415,104462,False
166,104462,False
6698,104462,False
31,104462,False
7,122041,True
7,19697,True
7,8023,False
7,104463,True
179,104463,True
7,112031,True
7,11743,True
537,11743,False
31,11743,False
7201,11743,False
681,11743,False
58,11743,False
238,11743,False
306,11743,False
7,20881,True
306,20881,False
6071,21711,True
109,21711,False
6071,98778,True
109,98778,False
561,20994,True
79,20994,False
376,20994,False
561,21364,True
839,21700,True
92,14467,False
119,14467,False
143,14467,False
309,14467,True
460,14467,False
309,21798,True
309,102346,True
309,109670,True
309,102347,True
309,102348,True
309,102349,True
309,102350,True
92,16904,False
143,16904,False
309,16904,True
460,16904,False
6158,16904,False
309,20913,True
6158,20913,False
37,934,True
61,934,False
64,934,False
315,934,False
376,934,False
31,1889,False
37,1889,True
376,1889,False
37,3652,True
376,3652,False
31,4896,False
37,4896,True
61,4896,False
166,4896,False
372,4896,False
37,7568,True
61,7568,False
911,131149,True
6064,131149,False
61,131149,False
102,131149,False
911,114446,True
6064,114446,False
61,114446,False
6072,114446,False
306,114446,False
6259,114446,False
963,114446,False
113,114446,False
102,114446,False
31,6064,False
37,6064,True
37,10491,True
61,10491,False
7,101044,True
287,21512,True
61,21512,False
166,21512,False
6332,21512,False
6331,21512,False
287,141907,True
6332,141907,False
6331,141907,False
6154,164241,True
6332,164241,False
287,133849,True
6332,133849,False
6154,160829,True
6332,160829,False
354,101125,True
37,16700,True
61,16700,False
31,16700,False
37,2899,True
569,97922,True
169,97922,False
159,97922,False
6584,97922,False
17,97922,False
53,97922,False
6103,97766,True
6421,97766,False
11,777,True
31,777,False
41,777,True
102,777,False
549,777,False
894,777,True
3,270,True
102,270,False
204,270,False
102,11077,False
894,11077,True
346,21123,True
31,21123,False
346,97988,True
346,122922,True
894,16932,False
11,14345,True
376,14345,False
561,21131,True
464,21131,False
561,21390,True
464,21390,False
17,21390,False
166,21390,False
140,21390,False
4418,17729,True
31,17729,False
376,17729,False
4418,21010,True
4418,21005,True
31,21005,False
4418,21312,True
4418,21006,True
31,21006,False
775,21006,False
238,21006,False
7195,21006,False
837,21006,False
376,21006,False
6180,99470,True
6180,120892,True
6180,145740,True
6761,145740,False
4418,21415,True
14,11759,True
79,11759,False
119,11759,False
211,11759,False
415,11759,False
464,11759,False
681,11759,False
7,13859,False
119,13859,False
14,21404,True
119,21404,False
6454,21404,False
14,13939,True
2,21306,True
6421,21306,False
2,21777,True
2,97951,True
17,14749,False
561,14749,True
493,14749,False
300,18277,True
957,18277,False
467,18277,False
300,21098,True
957,136226,True
306,136226,False
415,136226,False
957,112296,True
306,112296,False
6297,112296,False
6192,112296,False
6434,112296,False
957,102436,True
957,112324,True
300,21815,True
51,15315,True
113,15315,False
323,15315,False
464,15315,False
845,15315,False
51,16444,True
102,6347,False
300,6347,True
619,6347,False
104,6347,False
108,6347,False
102,8516,False
300,8516,True
619,8516,False
717,8516,False
753,8516,False
6444,8516,False
6052,8516,False
300,10834,False
300,21467,True
102,9471,False
300,9471,True
300,10431,False
102,7805,False
300,7805,False
102,7870,False
300,7870,False
4,14075,True
17,14075,False
53,14075,False
58,14075,False
143,14075,False
493,14075,False
795,14075,False
4418,20785,True
37,8841,True
102,8841,False
113,8841,False
238,8841,False
352,8841,False
460,8841,False
464,8841,False
37,10209,True
102,10209,False
37,10790,True
102,10790,False
113,10790,False
238,10790,False
352,10790,False
460,10790,False
464,10790,False
6454,10790,False
37,15437,False
102,15437,False
113,15437,False
238,15437,False
352,15437,False
460,15437,False
464,15437,False
4,8425,True
16,8425,False
113,8425,False
233,8425,False
460,8425,False
647,8425,False
689,8425,False
6125,104722,True
376,104722,False
44,20541,True
17,20541,False
6219,21793,True
7,15225,True
61,15225,False
108,15225,False
376,15225,False
7,20608,False
61,20608,False
108,20608,False
376,20608,False
17,11013,False
58,11013,False
143,11013,False
166,11013,False
287,11013,True
376,11013,False
731,11013,False
17,13403,False
287,13403,True
376,13403,False
7,355,True
31,355,False
102,355,False
741,355,False
745,355,False
777,355,False
7,2787,True
31,2787,False
102,2787,False
681,2787,False
7,6572,False
31,6572,False
102,6572,False
681,6572,False
777,6572,False
7,6773,True
31,6773,False
102,6773,False
415,6773,False
681,6773,False
777,6773,False
7,1815,True
102,1815,False
681,1815,False
777,1815,False
7,3221,False
7,17551,False
102,14957,False
7,6330,False
102,6330,False
6629,6628,False
35,940,True
92,940,False
675,940,False
681,940,False
35,2132,False
681,2132,False
33,486,False
79,486,False
179,486,True
376,486,False
412,486,False
179,1379,True
79,3466,False
179,3466,True
456,98448,True
6421,98448,False
31,98448,False
6127,98448,False
238,98448,False
681,98448,False
166,98448,False
456,108973,False
6127,108973,False
6120,108973,True
44,2175,True
7,1066,False
102,1066,False
7,3956,False
102,3956,False
7,7375,False
102,7375,False
7,12823,False
102,12823,False
7,1531,False
51,19221,True
315,19221,False
829,19221,False
963,19221,False
376,19221,False
51,20479,False
315,20479,False
829,20479,False
963,20479,False
163,15037,True
963,15037,False
719,15037,False
108,15037,False
166,15037,False
490,15037,False
163,13807,True
4,20462,True
4,20719,True
4,20724,True
7,8630,True
102,8630,False
145,8630,False
95,20991,True
464,20991,False
6454,20991,False
102,20991,False
7,10604,True
102,10604,False
51,12293,True
104,12293,False
238,12293,False
271,12293,False
306,12293,False
376,12293,False
415,12293,False
460,12293,False
17,146625,False
561,146625,True
6377,146625,False
58,146625,False
6679,146625,False
6863,146625,False
6616,146625,False
6622,146625,False
79,17247,False
108,17247,False
456,17247,True
456,20451,True
79,20451,False
108,20451,False
314,97682,True
6064,97682,False
6454,97682,False
376,97682,False
200,133175,True
145,133175,False
159,133175,False
6584,133175,False
6569,133175,False
6421,133175,False
31,133175,False
6600,133175,False
7104,133175,False
6417,149099,True
6417,149098,True
6417,145994,True
145,123330,False
7,123330,True
144,123330,False
797,123330,False
6569,123330,False
6667,123330,False
6600,123330,False
969,123330,False
7,107490,True
145,107490,False
144,107490,False
797,107490,False
6667,107490,False
6600,107490,False
969,107490,False
6417,113302,True
7,10568,True
104,10568,False
238,10568,False
376,10568,False
415,10568,False
460,10568,False
681,10568,False
51,21567,True
719,21567,False
144,21567,False
561,21557,True
11,16009,True
92,16009,False
376,16009,False
11,20423,True
376,20423,False
92,20423,False
858,97918,True
169,97918,False
6868,97918,False
17,97918,False
6869,97918,False
53,97918,False
858,21196,True
17,21196,False
102,21196,False
6421,21196,False
53,21196,False
169,21196,False
6868,21196,False
6869,21196,False
769,21196,False
858,98662,True
858,98663,True
27,15699,True
719,20824,False
27,20824,True
6056,20824,False
16,11785,False
27,11785,True
460,11785,False
619,11785,False
621,11785,False
719,11785,False
6421,11785,False
276,7596,True
621,7596,False
276,9598,True
621,9598,False
276,10477,False
27,18713,False
27,20733,True
6056,20733,False
61,16157,False
102,16157,False
108,16157,False
193,16157,False
287,16157,True
306,16157,False
963,16157,False
6314,108758,True
6314,139806,True
6314,143766,True
61,20472,False
193,20472,False
287,20472,True
102,20472,False
82,6682,False
95,6682,True
144,6682,False
376,6682,False
699,6682,False
82,7739,False
95,7739,False
95,110465,True
144,110465,False
3,21319,True
238,21319,False
276,21319,False
144,21319,False
135,21319,False
6421,21319,False
31,21319,False
27,87435,True
6420,87435,True
537,101632,True
6258,101632,True
6413,101632,True
6413,113906,True
6258,113906,True
537,113906,True
6258,135171,True
775,135171,False
6339,135171,False
6259,135171,False
7025,135171,False
539,135171,False
537,117763,True
6339,117763,False
775,117763,False
6259,117763,False
539,117763,False
134,117763,False
537,101634,True
537,101633,True
911,101633,False
6072,101633,False
7095,146497,True
537,142051,True
7342,158542,True
537,143759,True
537,135889,True
6608,135889,False
537,142962,True
537,142964,True
537,108735,True
775,108735,False
7025,108735,False
6608,108735,False
6259,108735,False
6609,108735,False
539,108735,False
7088,108735,False
6339,108735,False
7266,108735,False
537,116610,True
537,117764,True
6259,117764,False
6339,117764,False
775,117764,False
134,117764,False
539,117764,False
537,142963,True
537,117765,True
775,117765,False
537,163571,True
775,163571,False
539,163571,False
134,163571,False
6339,163571,False
6259,163571,False
6259,169295,False
6339,169295,False
775,169295,False
134,169295,False
539,169295,False
537,146501,True
539,146501,False
7025,146501,False
775,146501,False
6339,146501,False
6259,146501,False
537,141904,True
7095,154961,True
537,116210,True
537,146140,True
775,146140,False
537,113051,True
537,131970,True
537,128344,True
537,154974,True
27,98847,True
537,135605,True
6608,135605,False
27,102714,True
775,102714,False
6420,102714,True
27,102482,True
775,102482,False
6420,102482,True
27,118231,True
6420,118231,True
775,118231,False
6183,101596,True
537,107741,True
70,64,True
71,64,False
144,64,False
376,64,False
647,64,False
829,64,False
70,65,True
71,65,False
145,65,False
376,65,False
37,18041,False
145,18041,False
376,18041,False
70,1719,True
71,1719,False
376,1719,False
70,2237,True
71,2237,False
309,21731,True
102,21731,False
6698,21731,False
309,101337,True
309,105245,True
309,98507,True
17,228,False
37,228,True
102,228,False
147,228,False
17,1594,False
37,1594,True
147,1594,False
376,1594,False
17,3713,False
37,3713,True
376,3713,False
37,98379,True
16,2923,False
41,2923,True
144,2923,False
16,5262,False
41,5262,True
16,7082,False
41,7082,True
30,2708,True
73,2708,True
120,20663,True
238,20663,False
166,20663,False
79,20663,False
7365,20663,False
6698,20663,False
376,20663,False
6454,20663,False
6698,20871,False
120,20871,True
17,163142,False
6239,163142,True
6421,163142,False
7398,163142,False
7464,163142,False
839,98389,True
64,98389,False
143,98389,False
6665,98389,False
6666,98389,False
6667,98389,False
31,98389,False
163,112323,True
6638,112323,True
7010,112323,False
777,112323,False
6612,112323,False
238,112323,False
6758,112323,False
882,112323,False
6331,112323,False
775,112323,False
163,143846,True
6638,143846,True
163,154473,True
7010,154473,False
7010,146921,False
163,146921,True
6638,146921,True
314,100668,True
163,100668,True
7010,100668,False
777,100668,False
6612,100668,False
238,100668,False
6758,100668,False
882,100668,False
6331,100668,False
775,100668,False
163,111729,False
314,111729,False
163,145560,True
136,126047,True
118,126047,True
62,126047,False
144,126047,False
775,126047,False
6665,126047,False
6604,126047,False
6259,126047,False
6616,126047,False
6868,126047,False
7457,169374,True
6166,100010,True
6429,100010,False
143,100010,False
64,100010,False
719,100010,False
6218,101351,True
58,101351,False
29,101351,False
143,101351,False
7442,101351,False
79,101351,False
478,101351,False
300,100112,True
102,100112,False
432,126315,True
839,101310,True
6117,151252,True
7225,151252,True
6377,151252,False
166,151252,False
7166,151252,False
58,151252,False
6796,151252,False
7138,151252,False
6622,151252,False
7349,151252,False
7050,163790,True
6787,158539,False
7341,158539,True
456,21340,True
464,21340,False
911,131083,True
6698,131083,False
306,131083,False
6679,131083,False
6994,131083,False
238,131083,False
6313,131083,False
6259,131083,False
300,112177,True
300,102926,True
73,21647,False
94,21647,True
245,21647,False
6377,21647,False
238,21647,False
6823,21647,False
6340,21647,False
7076,21647,False
6346,21647,False
94,97669,True
276,10958,True
91,10958,False
6570,10958,False
6755,10958,False
10,1056,False
139,1056,False
6698,159309,False
6698,142074,False
6292,142074,True
6424,142074,False
6819,142074,False
6389,142074,False
238,142074,False
7129,142074,False
6313,142074,False
91,146323,True
6698,146323,False
238,146323,False
166,146323,False
7312,146323,False
6698,163542,False
91,163542,True
238,163542,False
166,163542,False
7312,163542,False
7400,163792,True
6314,141014,True
6202,141014,False
159,141014,False
6620,141014,False
6421,141014,False
16,15891,False
145,159074,False
456,159074,True
456,108463,True
145,108463,False
102,108463,False
79,156039,False
179,156039,True
144,156039,False
6819,156039,False
6421,156039,False
7151,156039,False
7397,156039,False
6616,156039,False
7114,156039,False
79,169749,False
6698,164244,False
6311,164244,True
6122,164244,False
6377,155838,False
6443,155838,True
6159,155838,True
64,155838,True
17,139093,False
6222,139093,True
6570,139093,False
6259,139093,False
6796,139093,False
33,139093,False
6222,125038,True
17,125038,False
33,125038,False
6570,125038,False
6259,125038,False
6796,125038,False
102,125038,False
346,109321,True
376,109321,False
6428,109321,False
58,109321,False
238,109321,False
6670,109321,False
6616,109321,False
6429,109321,False
64,109321,False
6259,109321,False
6677,109321,False
6679,109321,False
6678,109321,False
6698,162804,False
95,162804,True
569,156067,True
6216,107961,True
541,107961,True
6216,121043,True
541,121043,True
62,159831,False
7348,159831,True
44,159831,False
839,98320,True
376,98320,False
61,98320,False
144,98320,False
159,98320,False
777,98320,False
647,98320,False
380,98320,False
539,98320,False
6233,98320,False
6428,98320,False
6676,98320,False
839,101501,False
6067,21505,True
6067,21681,True
6067,21212,True
6067,21341,True
6067,21799,True
6067,21487,True
911,97832,True
104,97832,False
6064,97832,False
6421,97832,False
894,97832,False
17,10417,False
43,10417,True
493,10417,False
6548,10417,False
300,20952,True
957,20952,True
376,20952,False
300,97617,True
64,97617,False
6429,97617,False
16,97617,False
464,97617,False
6822,97617,False
6823,97617,False
513,97617,False
6421,97617,False
28,132806,True
6584,132806,False
464,132806,False
315,132806,False
541,99698,True
37,99940,True
6421,99940,False
6787,150653,False
37,150653,True
37,101016,True
10,111314,False
6289,111314,True
6497,111314,False
6601,111314,True
6240,109492,True
6239,109492,True
6240,103900,True
6239,103900,True
493,103900,False
17,103900,False
166,103900,False
6569,103900,False
6571,103900,False
6570,103900,False
271,103900,False
6240,110229,True
6239,110229,True
493,110229,False
271,110229,False
957,104464,True
493,104464,False
271,104464,False
17,104464,False
6698,104464,False
6679,104464,False
6615,104464,False
6297,104464,False
6616,104464,False
166,104464,False
6259,104464,False
957,114195,True
271,114195,False
493,114195,False
17,114195,False
6141,97715,True
7107,160389,True
58,160389,False
6079,105191,True
6787,132193,False
7,132193,True
7,125426,True
6787,125426,False
7,154982,True
6787,154982,False
569,105228,True
6787,105228,False
245,105228,False
569,114622,True
6292,158709,True
6698,158709,False
6073,153845,True
73,153845,False
6698,153845,False
6616,153845,False
7168,153845,False
123,153845,False
169,153845,False
6259,153845,False
6073,170110,True
3,384,True
102,384,False
486,21496,True
6869,21496,False
3,395,True
97,395,False
102,395,False
